gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Category,TotalPaid,has_streaming,has_protection
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2691542288557213,0.0030579275328871443,0,1,0.005298245614035088,0,0
1,0,0,0,0.1111111111111111,1,1,1,0,0,0,0,0,1,0,0,0,0.6592039800995024,0.07429609969997693,1,2,0.07906432748538011,1,0
1,0,1,1,0.4583333333333333,1,0,0,1,0,1,0,1,1,1,0,1,0.5621890547263682,0.2809254558042926,0,2,0.28850877192982455,1,1
0,0,0,0,0.18055555555555555,1,0,1,0,1,1,0,0,0,0,1,2,0.6069651741293532,0.1261077775213478,1,2,0.12049707602339182,0,1
0,0,1,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,2,0.06517412935323383,0.0006923609508423722,1,0,0.0029005847953216374,0,0
1,0,0,0,0.2777777777777778,1,0,0,0,1,0,0,0,0,0,1,3,0.3338308457711442,0.11597622894068775,0,1,0.12116959064327486,0,1
1,0,0,0,0.041666666666666664,0,0,0,0,0,0,1,0,0,0,0,2,0.12089552238805967,0.007310177705977384,0,1,0.010666666666666666,0,1
0,0,0,0,0.18055555555555555,1,0,2,0,0,0,0,0,0,1,0,2,0.013930348258706454,0.026078929148396032,0,0,0.02987719298245614,0,0
0,0,1,0,0.5555555555555556,1,1,0,0,1,0,0,0,0,0,0,1,0.381592039800995,0.2723632587122086,0,1,0.2647953216374269,0,1
1,0,1,1,0.5972222222222222,1,1,0,1,0,0,1,0,1,1,1,1,0.5338308457711444,0.36401453957996766,0,2,0.3616023391812866,1,1
1,0,1,0,0.08333333333333333,1,0,1,0,1,1,0,0,1,0,1,2,0.7238805970149254,0.0591045465035772,1,2,0.06385964912280702,1,1
0,0,1,1,0.9583333333333333,1,0,2,0,0,0,0,0,0,2,0,0,0.014925373134328346,0.15654281098546044,0,0,0.15938596491228071,0,0
0,0,1,1,1.0,1,1,1,1,1,1,0,1,1,2,0,1,0.9099502487562189,0.9358989153011771,0,2,0.9237894736842106,1,1
1,0,1,1,0.8194444444444444,1,0,2,0,0,0,0,0,0,2,0,1,0.010447761194029848,0.13546042003231018,0,0,0.13318128654970762,0,0
0,0,1,0,0.2777777777777778,1,0,1,1,1,0,1,1,0,0,1,2,0.7791044776119402,0.21726863604892685,0,2,0.22584795321637427,1,1
1,0,1,1,0.3333333333333333,1,1,2,0,0,0,0,0,0,2,1,0,0.05820895522388059,0.0656127394414955,0,0,0.06764912280701756,0,0
1,0,0,0,0.8194444444444444,1,1,1,0,1,1,1,1,1,0,1,2,0.92636815920398,0.7501673205631203,0,2,0.7683801169590643,1,1
1,0,1,1,1.0,1,1,1,0,1,1,1,1,1,2,1,0,0.9353233830845772,0.925784675744288,0,2,0.9452631578947369,1,1
1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.02487562189054726,0.00022501730902377065,0,0,0.0024269005847953216,0,0
0,0,1,0,0.375,1,0,1,1,0,0,1,1,1,1,1,1,0.8323383084577115,0.3072178629125317,0,2,0.32178947368421057,1,1
0,0,0,0,0.19444444444444442,1,0,1,0,1,0,1,0,0,0,1,1,0.6149253731343283,0.1261827832910224,0,2,0.13107602339181287,0,1
1,0,1,1,0.986111111111111,1,1,1,1,0,1,0,1,1,2,0,2,0.8686567164179103,0.8523771059312255,0,2,0.8764970760233919,1,1
1,0,0,1,0.18055555555555555,1,0,1,0,0,0,0,1,0,0,1,1,0.5975124378109452,0.11714170320793908,0,2,0.11905263157894737,1,0
1,0,0,0,0.611111111111111,1,0,1,0,0,0,0,0,0,0,0,1,0.5034825870646765,0.33927417493653356,0,1,0.3543157894736842,0,0
0,0,0,0,0.4583333333333333,1,0,1,0,1,0,1,0,0,1,1,0,0.6139303482587065,0.30764481883221784,0,2,0.30857894736842106,0,1
1,0,1,1,1.0,0,0,0,1,1,1,1,0,1,2,1,1,0.37014925373134333,0.48008308331410104,0,1,0.46694736842105267,1,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,1,0,0,2,0.6134328358208956,0.007050542349411494,1,2,0.009345029239766083,1,0
0,0,0,0,0.2638888888888889,1,0,1,1,0,1,1,1,1,0,1,2,0.8791044776119402,0.2210535425801985,1,2,0.23688888888888887,1,1
1,0,1,0,0.8888888888888888,1,0,1,0,1,1,1,1,1,1,1,1,0.8378109452736319,0.765670436187399,0,2,0.7668771929824562,1,1
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.2761194029850746,0.007581352411723978,1,1,0.010760233918128656,0,0
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,2,0.06965174129353235,0.00074428802215555,0,0,0.002953216374269006,0,0
1,0,0,1,0.8472222222222222,1,0,2,0,0,0,0,0,0,2,0,3,0.014925373134328346,0.12755596584352644,0,0,0.140906432748538,0,0
0,0,1,1,0.40277777777777773,1,0,2,0,0,0,0,0,0,1,0,2,0.01741293532338306,0.06014885760443111,0,0,0.06783625730994153,0,0
1,1,1,0,0.3194444444444444,1,1,1,0,0,0,0,0,1,0,0,2,0.682089552238806,0.22583083314101085,0,2,0.23349707602339181,1,0
0,0,1,0,0.7916666666666666,0,0,0,1,1,1,0,1,1,0,1,0,0.4029850746268656,0.39448996076621273,0,1,0.39166666666666666,1,1
1,0,1,1,1.0,0,0,0,1,1,1,1,0,0,2,0,1,0.26865671641791045,0.3601430879298408,0,1,0.38105263157894737,0,1
1,0,1,0,0.9166666666666666,0,0,0,1,1,1,1,1,0,2,1,0,0.381592039800995,0.43507962150934687,0,1,0.4369122807017544,1,1
1,0,1,1,0.9027777777777777,1,1,0,0,1,1,1,1,1,2,1,0,0.6562189054726368,0.6122432494807293,0,2,0.6401169590643275,1,1
0,0,0,0,0.1111111111111111,1,0,1,0,0,0,0,1,0,0,1,0,0.6144278606965173,0.06990537733671821,0,2,0.07485380116959064,1,0
0,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5164179104477612,0.028796445880452347,1,2,0.0328187134502924,0,0
0,0,1,0,0.986111111111111,1,1,2,0,0,0,0,0,0,2,0,0,0.06467661691542287,0.2097969074544196,0,0,0.2055263157894737,0,0
1,0,1,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,1,1,2,0.019402985074626844,0.0001615508885298867,0,0,0.0023625730994152046,0,0
1,0,1,0,0.05555555555555555,1,0,0,0,0,0,1,0,0,0,0,3,0.31641791044776113,0.018526425109623816,1,1,0.023415204678362573,0,1
0,0,0,0,0.16666666666666666,1,0,2,0,0,0,0,0,0,1,1,0,0.010945273631840807,0.0231421647819063,0,0,0.02715789473684211,0,0
1,0,0,0,0.3333333333333333,0,0,0,1,0,0,0,1,1,1,1,3,0.3218905472636816,0.1465439649203785,0,1,0.14203508771929826,1,1
0,0,1,1,0.4305555555555555,1,0,0,1,0,1,1,1,1,1,1,3,0.6258706467661692,0.29159358412185554,0,2,0.2942280701754386,1,1
0,0,1,0,0.013888888888888888,1,0,0,0,0,0,0,1,0,0,0,3,0.36766169154228856,0.0042003231017770605,1,1,0.006456140350877194,1,0
1,0,0,0,0.41666666666666663,1,1,1,0,0,0,1,0,1,0,1,1,0.7129353233830846,0.31206438956842836,0,2,0.3154385964912281,1,1
0,0,1,1,0.6527777777777778,1,1,0,1,1,0,1,1,1,2,1,1,0.6671641791044776,0.47178052157858297,0,2,0.46890058479532165,1,1
1,0,0,0,0.75,1,1,1,1,1,0,1,1,1,2,1,1,0.8930348258706468,0.6625721209323794,0,2,0.6821052631578948,1,1
1,0,0,0,0.6944444444444444,1,0,1,1,1,0,1,0,1,0,1,1,0.7487562189054726,0.5456612047080545,0,2,0.5467836257309941,1,1
1,0,0,0,0.013888888888888888,1,0,1,1,0,0,0,0,1,0,1,3,0.6601990049751243,0.007592891760904685,1,2,0.009894736842105263,1,1
0,0,0,0,1.0,1,0,2,0,0,0,0,0,0,2,0,1,0.019900497512437804,0.17864066466651282,0,0,0.1705263157894737,0,0
0,0,0,0,0.40277777777777773,1,1,2,0,0,0,0,0,0,0,0,2,0.06865671641791044,0.07883683360258482,0,0,0.08530409356725145,0,0
1,0,0,0,0.027777777777777776,1,1,0,0,1,0,0,0,0,0,1,3,0.3597014925373134,0.010996999769213017,1,1,0.01272514619883041,0,1
0,0,0,0,0.1388888888888889,0,0,0,0,0,0,1,0,0,2,1,3,0.1129353233830846,0.032339026078929155,0,0,0.034619883040935676,0,1
1,0,1,0,0.25,1,1,1,0,0,0,0,0,0,0,1,2,0.546268656716418,0.14852873297945998,0,2,0.154,0,0
0,1,0,0,0.15277777777777776,1,0,1,0,1,0,0,1,1,0,1,2,0.763681592039801,0.1271059312254789,1,2,0.12222222222222223,1,1
1,0,0,0,0.2222222222222222,1,0,2,0,0,0,0,0,0,2,0,3,0.014925373134328346,0.030642741749365338,0,0,0.03695906432748538,0,0
0,0,0,0,1.0,1,1,0,0,1,1,1,1,1,2,0,0,0.6800995024875621,0.730636972074775,0,2,0.7292631578947368,1,1
1,0,0,0,1.0,1,1,1,0,1,1,1,1,1,2,0,0,0.9049751243781096,0.9069351488576045,0,2,0.9195789473684212,1,1
0,0,1,1,0.5694444444444444,1,0,0,1,0,0,1,1,1,1,1,1,0.5616915422885572,0.36566466651280866,0,2,0.35821052631578953,1,1
0,1,1,0,0.9027777777777777,1,0,1,1,1,1,0,0,1,0,0,2,0.7577114427860697,0.7047484421878606,0,2,0.7176608187134503,1,1
0,1,0,0,0.18055555555555555,1,0,0,0,1,1,0,0,0,0,1,2,0.363681592039801,0.08221786291253173,0,1,0.08332163742690059,0,1
1,1,0,0,0.05555555555555555,1,0,1,1,0,0,0,0,0,0,0,2,0.5681592039800994,0.029379183014078002,0,2,0.03525146198830409,0,1
1,0,0,0,0.5694444444444444,1,1,0,0,0,1,0,0,1,1,0,3,0.46517412935323377,0.28998384491114704,0,1,0.3116959064327485,1,1
1,1,0,0,0.20833333333333331,1,0,1,0,1,0,0,0,0,0,1,2,0.5587064676616916,0.12179783060235402,1,2,0.13052631578947368,0,1
1,0,0,0,0.013888888888888888,1,0,0,1,0,0,0,0,0,0,1,3,0.3014925373134328,0.0034329563812600964,1,1,0.005678362573099415,0,1
1,0,0,0,0.5833333333333333,1,1,1,1,1,1,0,0,1,1,1,2,0.8034825870646766,0.4938437572120932,0,2,0.48631578947368426,1,1
0,0,1,0,0.7083333333333333,1,0,1,1,1,1,0,1,0,1,1,2,0.7487562189054726,0.5308966074313409,0,2,0.5577192982456141,1,1
0,0,1,1,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,2,0.518905472636816,0.01481075467343642,1,2,0.016467836257309944,0,0
1,1,1,0,0.013888888888888888,0,0,0,0,1,0,0,1,0,0,0,2,0.218407960199005,0.0024694207246711286,1,1,0.004701754385964913,1,1
1,0,0,1,0.4444444444444444,1,1,0,0,1,1,1,1,1,1,0,1,0.6512437810945274,0.3016962843295638,0,2,0.31326315789473685,1,1
1,0,0,0,0.1388888888888889,1,0,2,0,0,0,0,0,0,0,1,3,0.015920398009950265,0.02010731594738057,0,0,0.02321637426900585,0,0
0,0,1,1,0.9305555555555555,0,0,0,0,1,1,1,1,1,2,1,2,0.41094527363184075,0.47139395338102924,0,1,0.46664912280701754,1,1
0,0,1,1,0.8472222222222222,1,1,1,1,1,1,1,1,1,2,0,1,0.9636815920398009,0.8065255019616894,0,2,0.8211812865497076,1,1
1,0,0,0,0.6944444444444444,1,1,1,1,1,1,1,1,1,1,0,1,0.9562189054726368,0.6660858527579046,0,2,0.6687134502923977,1,1
0,0,1,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,1,0.26218905472636816,0.007125548119086083,1,1,0.010432748538011696,0,0
0,1,1,0,0.40277777777777773,0,0,0,1,0,1,0,0,1,0,1,2,0.26616915422885573,0.1396088160627741,0,1,0.15263157894736842,1,1
1,1,0,0,0.041666666666666664,0,0,0,0,0,1,0,0,1,0,1,2,0.22786069651741292,0.013085621970920839,1,1,0.01443859649122807,1,1
1,1,0,0,0.18055555555555555,1,1,1,0,1,1,0,1,1,0,1,2,0.882089552238806,0.15526194322640202,1,2,0.16253801169590645,1,1
1,1,1,0,0.7916666666666666,1,1,1,0,1,0,0,0,1,0,1,2,0.7124378109452736,0.5661839372259405,0,2,0.599,1,1
0,0,0,0,0.4305555555555555,0,0,0,1,1,0,1,0,1,2,1,0,0.3144278606965174,0.1732402492499423,0,1,0.18074269005847957,1,1
0,0,1,0,0.625,1,1,1,1,1,1,1,1,1,1,0,3,0.9457711442786069,0.5785195015001154,0,2,0.5963157894736842,1,1
0,0,1,1,0.8472222222222222,1,1,0,1,1,1,1,1,1,2,0,3,0.6950248756218904,0.6355815831987076,0,2,0.6285497076023392,1,1
1,0,0,0,0.6944444444444444,1,1,2,0,0,0,0,0,0,2,0,0,0.06616915422885569,0.1357546734364182,0,0,0.1456140350877193,0,0
0,1,0,0,0.2638888888888889,1,0,1,1,1,0,1,1,1,0,1,3,0.86318407960199,0.22945418878375262,0,2,0.23333333333333334,1,1
1,0,0,0,0.8194444444444444,1,0,2,0,0,0,0,0,0,2,0,3,0.010945273631840807,0.1247172859450727,1,0,0.1335263157894737,0,0
0,0,1,0,0.986111111111111,1,1,2,0,0,0,0,0,0,2,1,1,0.05970149253731341,0.1978017539810755,0,0,0.20137426900584796,0,0
0,1,0,0,0.2222222222222222,1,0,1,0,0,0,1,1,1,0,1,2,0.7582089552238807,0.17221324717285946,1,2,0.17674853801169593,1,1
1,0,1,0,0.7916666666666666,1,0,0,1,1,0,1,0,0,2,1,2,0.4129353233830846,0.3959554581121625,0,1,0.3983333333333334,0,1
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0.06517412935323383,0.0006923609508423722,1,0,0.0029005847953216374,0,0
1,1,1,0,0.2777777777777778,1,1,1,0,1,0,1,1,1,0,0,2,0.8835820895522387,0.24847103623355646,0,2,0.2504093567251462,1,1
1,0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.5208955223880596,0.005977382875605816,1,2,0.008257309941520468,0,0
1,0,1,0,0.06944444444444445,1,1,1,0,1,0,1,0,0,0,1,2,0.6681592039800995,0.04411493191783984,1,2,0.04994152046783626,0,1
0,0,1,0,0.7222222222222222,1,1,1,0,1,1,0,1,1,0,1,2,0.863681592039801,0.6469016847449804,1,2,0.6389005847953216,1,1
1,1,1,0,0.29166666666666663,1,0,0,1,1,0,0,0,1,0,1,0,0.46467661691542295,0.15243480267712903,0,1,0.15952631578947368,1,1
1,0,0,0,0.19444444444444442,0,0,0,0,0,1,1,1,1,0,1,2,0.3656716417910447,0.08690860835448881,0,1,0.09005847953216374,1,1
0,0,0,0,0.06944444444444445,1,0,0,0,1,0,0,0,0,0,0,0,0.32139303482587056,0.026073159473805677,0,1,0.02956140350877193,0,1
0,0,0,0,0.08333333333333333,1,0,0,1,1,0,0,0,0,0,0,3,0.36716417910447763,0.03509116085852758,0,1,0.03870175438596491,0,1
0,0,0,0,0.1388888888888889,1,0,0,0,1,0,0,0,0,0,0,2,0.3278606965174129,0.05532540964689592,0,1,0.05988304093567252,0,1
0,0,0,1,0.013888888888888888,1,1,2,0,0,0,0,0,0,0,0,3,0.07114427860696515,0.0007615970459266094,0,0,0.0029707602339181286,0,0
0,0,0,0,0.9444444444444444,1,1,0,1,0,0,0,0,0,0,0,3,0.36019900497512436,0.4233729517655204,0,1,0.4330526315789474,0,1
1,0,1,1,0.25,1,0,1,0,0,1,0,1,1,0,0,3,0.7651741293532338,0.2032252480960074,1,2,0.20031578947368422,1,1
0,0,0,0,0.3055555555555555,1,1,1,0,0,0,0,0,0,1,1,1,0.5746268656716418,0.20364643434110316,0,2,0.19555555555555557,0,0
0,0,0,0,0.2777777777777778,1,0,0,0,0,0,0,0,0,0,1,2,0.25970149253731345,0.10481767828294485,0,1,0.10374269005847954,0,0
1,0,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,2,0.5149253731343283,0.005908146780521578,1,1,0.008187134502923977,0,0
1,1,0,0,0.1111111111111111,1,0,1,0,1,0,0,0,0,0,1,2,0.5597014925373134,0.06782252480960074,1,2,0.06970760233918129,0,1
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,1,1,0.2646766169154229,0.048072928686822065,1,1,0.052456140350877194,0,0
1,1,0,0,0.3333333333333333,1,1,1,0,0,0,0,0,0,0,1,2,0.5756218905472636,0.1954650357719825,1,2,0.21361403508771928,0,0
1,0,0,0,0.4861111111111111,1,0,0,1,1,1,0,0,0,1,0,3,0.42736318407960205,0.23106392799446113,0,1,0.2505263157894737,0,1
1,0,1,1,0.3194444444444444,1,0,1,0,1,1,1,0,0,1,0,3,0.682089552238806,0.22178629125317334,0,2,0.23349707602339181,0,1
0,1,0,0,0.08333333333333333,1,0,1,0,0,0,0,1,1,0,1,2,0.707462686567164,0.06335102700207708,0,2,0.0627017543859649,1,0
0,0,0,0,0.16666666666666666,1,0,2,0,0,0,0,0,0,0,0,3,0.014427860696517386,0.023257558273713362,0,0,0.02764912280701754,0,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.019900497512437804,0.00016732056312024,0,0,0.002368421052631579,0,0
0,0,1,1,0.986111111111111,1,0,1,0,0,1,0,0,0,2,0,2,0.5751243781094527,0.6251615508885299,0,2,0.6315263157894737,0,1
1,1,1,0,0.4861111111111111,1,1,1,0,0,1,0,1,1,0,1,2,0.8213930348258706,0.3944957304408031,0,2,0.41263157894736846,1,1
1,0,1,1,0.5555555555555556,1,1,0,0,0,1,0,1,1,0,1,2,0.5601990049751243,0.3458285252711747,0,2,0.3487719298245614,1,1
0,0,0,1,0.013888888888888888,1,0,1,1,0,0,0,0,0,0,1,3,0.5507462686567164,0.006323563351027001,1,2,0.008608187134502924,0,1
1,0,0,0,0.3194444444444444,1,0,0,0,0,0,0,1,1,1,1,0,0.464179104477612,0.17205169628432956,0,1,0.17458479532163743,1,0
0,1,0,0,0.05555555555555555,1,1,1,0,0,0,0,1,1,0,1,2,0.7681592039800995,0.04353796445880453,1,2,0.04465497076023392,1,0
1,0,0,0,0.05555555555555555,1,0,1,0,0,1,1,0,1,0,1,2,0.7179104477611941,0.03898569120701593,0,2,0.042292397660818715,1,1
0,0,1,1,0.9444444444444444,0,0,0,0,1,1,1,1,1,2,0,1,0.41840796019900495,0.47198246018924533,0,1,0.47957894736842105,1,1
1,0,0,1,0.5277777777777778,1,1,1,0,1,0,0,0,0,0,1,3,0.6328358208955223,0.36036233556427416,0,2,0.36377777777777776,0,1
1,0,1,1,0.7222222222222222,1,1,2,0,0,0,0,0,0,2,0,3,0.06517412935323383,0.13966074313408725,0,0,0.15083040935672518,0,0
1,1,1,0,0.4444444444444444,1,1,1,0,0,0,0,0,0,0,1,2,0.5636815920398011,0.26362220170782363,1,2,0.280327485380117,0,0
1,0,1,1,0.40277777777777773,1,0,0,0,0,1,1,1,1,2,0,3,0.5701492537313433,0.2348949919224556,0,2,0.25625146198830406,1,1
1,1,1,1,0.5277777777777778,1,1,1,0,1,0,0,1,1,0,0,2,0.8248756218905472,0.42961573967228245,0,2,0.4495555555555556,1,1
1,0,0,1,0.6666666666666666,1,1,0,1,0,1,0,1,1,1,1,1,0.6019900497512437,0.42276136625894295,0,2,0.4421052631578948,1,1
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.009950248756218888,5.192707131317781e-05,0,0,0.0022514619883040937,0,0
0,0,0,0,0.3055555555555555,1,0,1,1,0,0,1,0,1,0,1,2,0.7044776119402985,0.2154915762750981,0,2,0.2291345029239766,1,1
0,0,0,0,0.5972222222222222,1,1,1,1,1,1,1,1,1,2,0,1,0.96318407960199,0.5626932840987768,0,2,0.5786140350877192,1,1
0,1,1,0,0.06944444444444445,1,0,1,0,0,0,0,0,0,0,1,2,0.508457711442786,0.03724901915531965,0,1,0.04055555555555556,0,0
1,0,0,0,0.06944444444444445,1,0,1,0,0,0,0,1,0,0,1,2,0.6203980099502486,0.04578236787445188,1,2,0.04713450292397661,1,0
1,0,1,1,0.7083333333333333,1,1,1,1,1,0,1,1,1,1,0,1,0.9134328358208955,0.654004154165705,0,2,0.6564385964912282,1,1
1,0,0,0,0.986111111111111,1,0,2,0,0,0,0,0,0,2,1,1,0.01641791044776117,0.15420032310177706,0,0,0.1652514619883041,0,0
0,0,1,1,0.5277777777777778,1,0,0,1,1,0,1,1,1,1,0,1,0.617412935323383,0.3507789060696977,1,2,0.3568888888888889,1,1
1,1,1,0,0.3333333333333333,1,0,1,0,0,1,0,1,1,0,1,2,0.7452736318407961,0.2552792522501731,1,2,0.26147368421052636,1,1
1,0,1,0,0.4861111111111111,1,1,1,0,0,0,1,1,0,0,1,1,0.7288557213930348,0.3712843295638126,0,2,0.37456140350877193,1,1
0,1,0,0,0.75,1,1,0,1,1,0,1,1,1,1,0,0,0.6388059701492538,0.499803831063928,1,2,0.5207368421052632,1,1
0,0,1,1,1.0,0,0,0,0,1,1,1,1,1,2,1,2,0.41542288557213924,0.48986845141933993,0,1,0.5052631578947369,1,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.2641791044776119,0.003000230786983614,0,1,0.005239766081871345,0,0
0,0,1,1,0.125,1,0,0,1,0,0,0,0,0,1,0,3,0.30199004975124377,0.04656127394414956,0,1,0.05115789473684211,0,1
1,0,0,0,0.9583333333333333,0,0,0,1,1,0,1,1,1,2,1,0,0.4159203980099502,0.4797945995845834,0,1,0.4846140350877193,1,1
0,0,1,0,0.7222222222222222,1,1,1,0,1,0,1,1,1,0,1,1,0.8402985074626866,0.5907339026078929,0,2,0.6246081871345031,1,1
0,1,1,0,0.15277777777777776,1,0,1,0,0,0,1,1,0,0,1,2,0.6432835820895523,0.09938264481883222,0,2,0.10665497076023393,1,1
0,1,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,1,2,0.5184079601990049,0.013876067389799216,1,2,0.016456140350877193,0,0
0,1,1,1,0.38888888888888884,0,0,0,0,0,0,0,1,0,0,1,2,0.17562189054726368,0.11018347565197323,0,1,0.1175672514619883,1,0
0,1,0,0,0.2361111111111111,1,1,1,0,0,1,0,0,0,0,1,1,0.6407960199004975,0.16746480498499886,0,2,0.16433333333333336,0,1
0,0,1,1,0.4861111111111111,1,0,2,0,0,0,0,0,0,2,1,3,0.015920398009950265,0.08314678052157859,0,0,0.08125730994152047,0,0
0,0,0,0,0.1111111111111111,1,0,2,0,0,0,0,0,0,1,1,3,0.009452736318407956,0.016518578352180936,0,0,0.017964912280701753,0,0
1,0,0,0,0.6388888888888888,1,1,1,0,1,1,0,1,0,1,1,1,0.7626865671641792,0.5082102469420724,0,2,0.5105730994152048,1,1
0,0,0,0,0.09722222222222221,1,1,1,0,0,0,0,0,0,0,1,2,0.553233830845771,0.05682552504038773,1,2,0.060461988304093564,0,0
0,0,0,0,0.027777777777777776,1,1,1,0,0,1,0,0,0,0,0,3,0.6203980099502486,0.015808908377567505,1,2,0.018853801169590644,0,1
1,0,1,1,0.9444444444444444,1,1,0,0,1,1,1,0,1,1,1,0,0.572636815920398,0.6087179783060235,1,2,0.6028538011695906,1,1
0,0,0,0,0.5972222222222222,1,1,1,0,1,1,0,1,1,2,1,2,0.8592039800995025,0.5470863143318717,1,2,0.5260584795321638,1,1
0,0,0,0,0.9444444444444444,1,1,0,1,1,1,1,1,1,2,1,2,0.6955223880597016,0.7073217170551581,0,2,0.701076023391813,1,1
0,0,0,0,0.5,1,0,1,0,1,0,0,1,1,0,1,1,0.7616915422885572,0.4092834064158781,0,2,0.3991578947368421,1,1
1,0,1,0,0.875,1,1,1,0,1,1,0,1,1,0,1,2,0.8472636815920399,0.7597738287560581,1,2,0.7618947368421054,1,1
0,1,0,0,0.4444444444444444,1,0,0,0,1,0,1,0,0,0,0,0,0.3621890547263681,0.20901223171013156,0,1,0.20453801169590644,0,1
0,0,1,0,0.986111111111111,1,1,0,1,1,1,1,1,1,2,0,1,0.6716417910447761,0.7160166166628202,0,2,0.7120760233918129,1,1
0,0,1,1,0.9166666666666666,1,1,0,1,1,1,0,0,0,0,1,0,0.4895522388059702,0.5180994691899377,0,1,0.5206666666666667,0,1
1,0,0,0,0.875,1,0,2,0,0,0,0,0,0,1,0,3,0.02238805970149252,0.15109046849757676,0,0,0.15105263157894738,0,0
0,0,0,1,0.5694444444444444,1,0,2,0,0,0,0,0,0,1,1,1,0.019900497512437804,0.09764597276713594,0,0,0.09710526315789474,0,0
0,1,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,1,2,0.535820895522388,0.0061504731133164075,0,2,0.008432748538011696,0,0
0,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,1,1,0,1,2,0.7179104477611941,0.017239787675975074,1,2,0.021146198830409357,1,0
0,0,1,0,0.9722222222222222,1,0,2,0,0,0,0,0,0,2,0,0,0.011940298507462671,0.14824601892453265,0,0,0.15923976608187135,0,0
0,0,0,0,0.3194444444444444,0,0,0,0,0,0,0,1,1,0,1,2,0.2656716417910448,0.11286060466189708,0,1,0.12091812865497079,1,0
0,1,1,0,0.8888888888888888,1,0,1,1,1,1,0,0,1,1,0,0,0.7835820895522387,0.7399146088160627,0,2,0.7260818713450292,1,1
1,0,1,1,0.5138888888888888,1,1,0,1,0,1,1,0,0,2,1,1,0.4432835820895522,0.2607835218093699,0,1,0.27176608187134504,0,1
1,0,0,1,0.2361111111111111,1,0,0,0,0,0,0,0,0,1,0,3,0.26218905472636816,0.07645972767135933,0,1,0.08867836257309943,0,0
0,1,0,0,0.09722222222222221,1,0,1,0,0,0,0,1,1,0,1,2,0.7054726368159204,0.06410685437341335,0,2,0.07298830409356727,1,0
1,0,1,1,0.05555555555555555,1,1,1,0,1,1,0,0,0,0,1,0,0.6621890547263681,0.04074544195707362,1,2,0.03967251461988304,0,1
0,1,0,0,0.29166666666666663,0,0,0,1,0,0,0,1,0,0,1,2,0.23532338308457706,0.0947726748211401,1,1,0.10291228070175439,1,1
0,0,0,0,0.1388888888888889,1,0,1,0,0,0,0,0,1,0,1,0,0.6169154228855721,0.09545349642280176,1,2,0.09385964912280702,1,0
0,1,0,0,0.2222222222222222,1,1,0,1,0,0,0,0,0,0,1,2,0.3567164179104477,0.10041541657050543,0,1,0.10123976608187135,0,1
1,0,1,0,0.8888888888888888,1,1,1,0,1,0,1,1,1,2,1,2,0.8656716417910447,0.7852065543503346,0,2,0.7878362573099416,1,1
1,1,1,0,0.375,0,0,0,1,0,0,0,0,0,0,0,1,0.12437810945273631,0.09073390260789292,1,1,0.09710526315789474,0,1
1,0,1,1,0.5833333333333333,1,1,1,1,0,0,0,1,1,1,0,2,0.7845771144278606,0.46133741057004385,0,2,0.4769824561403509,1,1
1,0,0,1,0.06944444444444445,1,0,2,0,0,0,0,0,0,0,0,3,0.019402985074626844,0.0074948072928686825,0,0,0.011812865497076023,0,0
0,0,0,0,0.5694444444444444,1,0,1,0,1,0,1,1,1,2,1,0,0.8014925373134327,0.4546907454419571,0,2,0.47377777777777774,1,1
1,0,1,0,0.8055555555555555,1,0,0,0,0,1,0,0,0,1,0,1,0.3189054726368159,0.3299965381952458,0,1,0.3412163742690058,0,1
0,0,0,0,0.6527777777777778,1,0,2,0,0,0,0,0,0,2,1,3,0.02288557213930348,0.10695822755596586,0,0,0.11296491228070177,0,0
